EmployerName,EmployeeID,ContributionAmount,ContributionDate,PlanID
Employer_36,3226,706.18,2023-05-05,P0019
Employer_6,1843,1522.79,2024-08-10,P0013
Employer_26,1573,697.66,2024-11-23,P0016
Employer_4,1118,1303.32,2024-07-10,P0040
Employer_39,3596,1408.2,2024-01-24,P0027
Employer_39,1645,1351.01,2024-02-09,P0059
Employer_50,2478,1246.26,2025-04-18,P0006
Employer_35,3073,885.87,2023-12-20,P0042
Employer_1,2513,809.28,2025-03-02,P0057
Employer_24,3031,1172.71,2025-04-03,P0010
Employer_36,2031,221.04,2023-05-30,P0038
Employer_6,1968,1764.06,2023-10-25,P0008
Employer_41,3010,1668.1,2023-02-13,P0018
Employer_46,2539,758.13,2023-10-22,P0032
Employer_44,3580,1176.96,2025-01-01,P0017
Employer_31,3196,1871.23,2023-03-22,P0058
Employer_20,2511,616.11,2023-12-21,P0042
Employer_24,2048,1510.67,2024-03-28,P0002
Employer_25,1654,257.19,2024-11-02,P0044
Employer_36,2954,1094.41,2023-09-20,P0020
Employer_21,3992,1779.54,2025-02-04,P0010
Employer_30,1554,1148.25,2024-05-05,P0009
Employer_24,1424,1270.88,2023-08-08,P0048
Employer_44,1292,1824.51,2023-07-26,P0039
Employer_42,2208,1459.19,2025-04-27,P0041
Employer_30,3601,1422.15,2024-07-05,P0025
Employer_22,1430,1214.13,2023-10-05,P0025
Employer_28,3651,1302.68,2024-07-29,P0024
Employer_7,1316,1627.04,2024-12-13,P0006
Employer_35,1397,1960.54,2023-10-06,P0030
Employer_28,2347,1611.12,2023-05-21,P0059
Employer_14,2588,1444.32,2023-04-22,P0010
Employer_10,1595,357.54,2024-09-22,P0039
Employer_16,3593,1652.45,2025-01-28,P0031
Employer_16,3123,1498.39,2024-08-23,P0018
Employer_31,3912,1563.82,2023-09-03,P0043
Employer_42,2943,539.08,2023-09-06,P0033
Employer_25,1915,1816.54,2023-02-21,P0053
Employer_13,3756,284.83,2024-11-16,P0056
Employer_6,3533,581.86,2024-06-27,P0019
Employer_44,3794,1359.74,2023-08-20,P0023
Employer_9,2255,1380.06,2024-10-15,P0005
Employer_45,3597,695.32,2023-08-27,P0060
Employer_36,1975,1432.89,2023-02-23,P0026
Employer_43,2075,837.07,2023-04-13,P0029
Employer_20,3989,100.33,2024-02-28,P0024
Employer_18,3966,408.95,2023-12-05,P0006
Employer_43,2244,1776.97,2025-01-04,P0054
Employer_21,2451,523.12,2024-04-28,P0039
Employer_4,2166,314.53,2023-04-13,P0055
Employer_50,3028,1396.18,2024-11-28,P0004
Employer_33,1362,937.34,2025-02-28,P0058
Employer_27,3429,1613.52,2023-05-21,P0048
Employer_7,3318,1736.75,2023-01-06,P0060
Employer_6,3345,1707.38,2024-07-17,P0042
Employer_15,1233,694.72,2023-06-11,P0026
Employer_18,3622,1060.54,2024-02-21,P0015
Employer_32,2731,1335.27,2024-10-30,P0013
Employer_11,1026,711.77,2024-05-02,P0040
Employer_20,2494,178.09,2024-05-03,P0022
Employer_24,1092,1041.76,2024-10-28,P0059
Employer_15,3664,124.35,2023-07-24,P0013
Employer_48,1308,1906.23,2025-02-13,P0056
Employer_7,1051,1613.7,2023-10-22,P0039
Employer_21,1318,464.82,2023-11-25,P0017
Employer_42,2992,646.39,2023-10-20,P0036
Employer_26,1180,1967.39,2024-10-23,P0039
Employer_44,2592,809.74,2023-03-02,P0048
Employer_14,3922,1589.07,2025-02-26,P0025
Employer_37,1646,948.95,2023-04-02,P0034
Employer_21,2961,1741.78,2024-10-29,P0021
Employer_18,2283,1437.13,2024-08-10,P0025
Employer_5,3244,143.53,2023-08-26,P0025
Employer_3,3692,659.34,2024-07-01,P0022
Employer_23,3302,1160.19,2025-01-26,P0023
Employer_26,3024,1859.73,2025-01-10,P0025
Employer_37,3779,293.86,2023-02-08,P0014
Employer_24,1335,1242.21,2023-06-29,P0014
Employer_49,2576,674.14,2024-03-03,P0026
Employer_19,2525,1789.72,2023-06-30,P0040
Employer_25,1989,1553.82,2023-02-07,P0030
Employer_21,3947,802.44,2024-02-11,P0026
Employer_12,2278,417.5,2025-03-17,P0038
Employer_41,1513,121.85,2024-05-22,P0022
Employer_33,3029,1280.16,2023-07-10,P0039
Employer_50,1241,871.64,2025-02-05,P0039
Employer_4,3196,698.04,2023-10-24,P0034
Employer_42,2733,1972.45,2023-02-08,P0025
Employer_7,3804,985.67,2023-01-10,P0036
Employer_22,3667,1524.69,2023-11-02,P0013
Employer_33,3500,437.08,2024-08-04,P0029
Employer_17,3259,125.56,2024-09-09,P0042
Employer_24,1667,893.37,2023-04-20,P0009
Employer_34,1593,1364.76,2023-12-10,P0015
Employer_28,3178,1062.54,2023-10-19,P0031
Employer_43,3659,1791.89,2024-04-10,P0044
Employer_41,1255,924.56,2024-10-18,P0027
Employer_39,2502,690.91,2024-07-10,P0031
Employer_22,1560,1840.49,2024-06-20,P0010
Employer_49,3110,872.92,2024-05-20,P0051
Employer_17,2334,612.33,2023-05-18,P0053
Employer_34,1406,285.56,2024-05-31,P0037
Employer_6,3849,1607.29,2024-04-24,P0007
Employer_46,2860,1667.67,2023-10-07,P0060
Employer_6,3062,163.27,2023-07-17,P0032
Employer_34,2710,781.43,2025-04-08,P0052
Employer_1,1258,1524.77,2023-04-26,P0011
Employer_10,1722,1898.13,2023-12-05,P0048
Employer_21,2282,817.85,2023-06-16,P0045
Employer_5,1613,1756.9,2025-01-18,P0028
Employer_2,2694,848.07,2024-04-14,P0004
Employer_22,2978,441.04,2024-10-25,P0048
Employer_48,1812,106.55,2023-09-21,P0045
Employer_2,2786,727.34,2025-01-05,P0031
Employer_10,1330,819.1,2023-07-10,P0029
Employer_34,3212,1895.72,2023-01-15,P0033
Employer_16,2216,491.53,2025-01-24,P0054
Employer_48,2544,826.24,2023-12-12,P0004
Employer_39,2397,147.79,2025-03-20,P0059
Employer_22,1386,1550.73,2023-10-30,P0047
Employer_12,2518,1838.77,2024-08-04,P0058
Employer_24,2817,551.86,2024-11-21,P0026
Employer_47,2817,915.09,2025-02-14,P0053
Employer_40,2814,332.01,2023-07-17,P0031
Employer_38,3375,967.99,2023-06-29,P0031
Employer_10,2515,353.35,2024-09-17,P0027
Employer_35,2240,1094.36,2024-10-16,P0025
Employer_49,1319,1495.78,2024-02-20,P0048
Employer_32,1398,1151.35,2025-04-26,P0036
Employer_7,2914,565.92,2024-03-13,P0049
Employer_21,1104,772.21,2024-06-11,P0031
Employer_20,1695,1313.29,2023-12-02,P0043
Employer_26,1329,1220.54,2023-03-30,P0057
Employer_4,1659,359.87,2024-02-15,P0037
Employer_46,3646,1705.4,2024-11-16,P0058
Employer_22,1820,1002.86,2023-04-08,P0045
Employer_15,2972,408.5,2023-07-09,P0044
Employer_40,3688,333.37,2023-05-24,P0059
Employer_21,2793,1934.55,2024-05-03,P0023
Employer_15,3361,634.92,2023-11-28,P0035
Employer_22,1461,1826.33,2023-09-12,P0004
Employer_28,2607,880.11,2023-01-07,P0028
Employer_14,3533,833.25,2023-09-25,P0042
Employer_27,2675,1431.77,2024-01-28,P0041
Employer_41,3457,118.78,2023-08-30,P0042
Employer_40,3074,742.37,2024-04-02,P0013
Employer_28,1270,675.03,2025-02-10,P0001
Employer_26,3733,1749.39,2023-10-01,P0012
Employer_49,3548,1105.33,2023-12-04,P0043
Employer_2,1384,792.68,2023-11-06,P0053
Employer_25,1059,605.55,2024-08-19,P0040
Employer_3,2130,1221.97,2025-01-10,P0026
Employer_8,1219,388.18,2024-08-09,P0055
Employer_44,2464,567.79,2023-01-12,P0046
Employer_33,3818,657.86,2023-09-25,P0046
Employer_42,2906,1255.03,2024-10-31,P0052
Employer_35,3611,809.18,2024-01-04,P0023
Employer_6,2595,1060.99,2024-12-10,P0049
Employer_39,3593,1335.83,2023-08-30,P0022
Employer_23,1095,1916.92,2023-03-05,P0057
Employer_25,1988,1553.19,2024-11-14,P0051
Employer_50,2112,869.99,2023-05-02,P0052
Employer_43,3875,1521.72,2024-04-21,P0056
Employer_19,2945,1904.42,2023-11-11,P0028
Employer_5,3278,1048.82,2023-06-13,P0053
Employer_11,1967,879.94,2024-02-20,P0053
Employer_12,3322,248.24,2024-12-03,P0017
Employer_10,1245,1795.5,2024-05-29,P0006
Employer_8,3158,568.23,2024-12-21,P0014
Employer_24,1233,221.52,2025-02-27,P0050
Employer_28,3464,1120.69,2023-11-15,P0017
Employer_41,3725,1707.21,2024-12-07,P0038
Employer_36,2151,872.61,2023-05-01,P0005
Employer_37,2260,1587.83,2024-10-16,P0013
Employer_21,1802,1689.15,2023-10-30,P0048
Employer_8,3666,963.37,2024-01-12,P0053
Employer_9,3754,1222.81,2024-09-21,P0009
Employer_47,3898,1114.43,2023-08-15,P0044
Employer_15,2417,1884.47,2023-08-13,P0042
Employer_48,3522,1478.46,2023-05-17,P0026
Employer_46,1654,1858.15,2024-05-04,P0013
Employer_40,3442,518.02,2023-06-06,P0019
Employer_18,1110,689.45,2024-04-10,P0048
Employer_42,1089,234.74,2025-02-04,P0017
Employer_20,1762,1049.83,2024-09-12,P0016
Employer_6,2303,1760.45,2024-01-18,P0030
Employer_12,2356,721.01,2024-03-01,P0032
Employer_2,3179,343.74,2024-12-19,P0014
Employer_7,2036,230.05,2024-07-16,P0048
Employer_16,3504,950.25,2024-04-27,P0056
Employer_3,2464,411.64,2025-02-14,P0015
Employer_45,1097,757.6,2024-07-04,P0012
Employer_3,2143,1657.96,2025-04-01,P0037
Employer_27,1292,829.69,2024-11-11,P0011
Employer_50,2839,1258.75,2025-04-25,P0005
Employer_43,2734,1054.1,2023-08-12,P0056
Employer_40,2024,1465.21,2025-02-19,P0056
Employer_38,3619,396.71,2023-09-11,P0011
Employer_33,3297,1848.84,2024-11-27,P0034
Employer_28,1651,1322.9,2025-02-11,P0019
Employer_1,3196,614.81,2024-09-02,P0026
Employer_8,3091,334.18,2025-03-17,P0026
Employer_37,2906,384.48,2023-03-25,P0017
Employer_32,2721,1587.06,2024-06-22,P0031
Employer_48,2067,1217.41,2024-04-02,P0019
Employer_43,3209,823.44,2024-06-24,P0044
Employer_37,2816,732.51,2024-12-21,P0020
Employer_4,1252,1725.94,2024-01-06,P0059
Employer_30,1131,1762.05,2023-03-21,P0023
Employer_6,2907,1204.4,2024-07-31,P0025
Employer_46,2910,1096.63,2023-04-25,P0028
Employer_19,3521,1651.25,2023-03-05,P0037
Employer_32,2679,1523.74,2025-04-28,P0012
Employer_9,2132,860.62,2024-07-14,P0048
Employer_12,3753,257.2,2024-06-01,P0001
Employer_11,2058,1560.15,2023-07-27,P0002
Employer_46,2925,420.53,2024-08-09,P0010
Employer_16,3322,131.12,2024-07-03,P0034
Employer_1,1186,1702.28,2023-06-03,P0032
Employer_45,1948,1198.68,2023-06-18,P0025
Employer_21,3290,1794.17,2023-12-02,P0010
Employer_30,1263,1020.72,2024-06-16,P0055
Employer_13,2997,1860.31,2024-03-28,P0050
Employer_34,1521,772.55,2023-04-30,P0001
Employer_4,2564,1476.59,2024-11-27,P0032
Employer_28,1782,671.87,2023-07-30,P0037
Employer_38,1534,102.21,2025-01-04,P0012
Employer_31,1209,821.51,2024-08-20,P0049
Employer_27,3093,1501.75,2024-05-15,P0057
Employer_5,2563,385.05,2023-04-04,P0051
Employer_25,1025,1059.12,2024-06-06,P0018
Employer_3,1174,503.41,2024-04-01,P0030
Employer_33,2539,241.79,2025-04-08,P0013
Employer_4,2334,1273.16,2023-02-26,P0054
Employer_25,1321,1908.74,2024-04-09,P0003
Employer_20,2602,690.34,2023-05-16,P0021
Employer_34,2158,1203.23,2024-06-09,P0042
Employer_26,1054,1911.85,2024-03-01,P0014
Employer_5,2566,1335.92,2024-04-12,P0040
Employer_35,2609,1378.92,2024-07-31,P0010
Employer_28,2872,439.96,2023-03-01,P0002
Employer_29,3715,1035.96,2024-07-26,P0060
Employer_9,3194,797.46,2024-04-18,P0045
Employer_38,2508,994.82,2024-11-19,P0037
Employer_50,3646,1621.57,2025-04-06,P0011
Employer_6,3067,975.33,2023-11-12,P0056
Employer_19,1332,219.42,2025-01-10,P0001
Employer_44,2578,1820.53,2023-01-23,P0026
Employer_11,1906,1135.15,2024-02-10,P0042
Employer_2,3991,1856.54,2023-09-18,P0059
Employer_47,1910,1187.47,2025-04-16,P0060
Employer_44,1400,232.31,2023-01-04,P0013
Employer_44,1949,1150.45,2025-02-02,P0028
Employer_9,2329,1193.9,2023-08-12,P0036
Employer_21,3075,507.25,2024-08-15,P0021
Employer_24,3514,994.96,2023-03-16,P0010
Employer_34,2910,972.94,2023-02-16,P0012
Employer_22,1100,1283.46,2024-03-09,P0046
Employer_3,1550,593.27,2023-12-19,P0027
Employer_12,3849,1205.32,2024-12-18,P0003
Employer_28,3400,557.81,2023-03-07,P0028
Employer_30,2705,948.25,2024-07-08,P0002
Employer_26,3343,333.14,2023-03-03,P0028
Employer_48,1352,170.87,2023-03-12,P0051
Employer_21,3955,709.12,2024-04-28,P0031
Employer_28,2018,621.69,2023-02-02,P0043
Employer_26,2179,873.18,2023-10-21,P0021
Employer_33,2097,1927.77,2024-02-23,P0007
Employer_21,3502,1092.24,2023-07-04,P0050
Employer_35,3759,1151.04,2025-02-26,P0031
Employer_34,1979,1889.04,2023-05-19,P0014
Employer_41,2355,1850.18,2025-02-23,P0039
Employer_47,1738,1779.81,2024-10-18,P0054
Employer_18,1976,286.19,2025-01-16,P0039
Employer_11,2371,1305.17,2024-10-23,P0055
Employer_23,3280,1635.39,2024-03-06,P0009
Employer_48,2801,1687.59,2024-01-19,P0023
Employer_22,3149,1198.02,2024-01-27,P0012
Employer_17,1952,133.24,2024-04-04,P0029
Employer_5,1480,1950.05,2024-01-22,P0038
Employer_44,2237,997.17,2024-01-20,P0058
Employer_11,1107,847.83,2023-03-24,P0056
Employer_30,1972,850.4,2024-11-30,P0039
Employer_15,2626,905.89,2024-11-08,P0022
Employer_27,1703,560.14,2024-07-06,P0004
Employer_35,3382,721.93,2023-05-17,P0048
Employer_33,3133,1972.18,2024-10-31,P0007
Employer_20,3781,799.52,2023-12-23,P0060
Employer_16,1874,1100.78,2023-05-02,P0040
Employer_34,2447,1711.76,2023-07-02,P0008
Employer_2,3411,1102.11,2024-07-04,P0060
Employer_35,3107,716.46,2024-02-07,P0060
Employer_40,2273,1095.13,2024-06-25,P0052
Employer_28,1559,316.76,2023-05-11,P0058
Employer_47,1116,347.01,2025-01-15,P0057
Employer_39,1873,1418.8,2023-08-17,P0035
Employer_6,3962,1843.18,2023-01-04,P0009
Employer_9,1967,1478.79,2025-02-13,P0051
Employer_20,2568,241.77,2023-01-24,P0013
Employer_1,1043,865.5,2023-11-02,P0039
Employer_8,1508,104.85,2024-04-19,P0020
Employer_23,3011,1071.29,2024-11-20,P0021
Employer_3,2188,467.09,2025-01-06,P0047
Employer_4,2315,1749.48,2024-07-11,P0019
Employer_25,1848,298.24,2024-03-10,P0002
Employer_47,2879,102.72,2024-06-28,P0044
Employer_38,1916,957.18,2024-01-24,P0040
Employer_15,3945,395.32,2025-04-23,P0030
Employer_21,1798,1502.17,2023-08-24,P0023
Employer_35,1875,1847.88,2023-09-11,P0055
Employer_46,2760,179.68,2024-04-16,P0040
Employer_14,3333,851.61,2023-12-21,P0013
Employer_36,3731,1993.95,2023-06-08,P0033
Employer_12,1818,1492.08,2023-10-10,P0032
Employer_17,3168,1911.06,2023-07-13,P0028
Employer_39,1944,411.76,2025-01-12,P0024
Employer_9,1906,520.6,2025-02-22,P0042
Employer_35,1012,394.14,2023-04-26,P0028
Employer_13,1602,674.5,2023-02-02,P0030
Employer_15,1199,1476.33,2025-04-08,P0053
Employer_18,3633,413.4,2024-11-07,P0056
Employer_33,2791,1096.04,2024-03-05,P0041
Employer_6,1447,611.5,2024-09-21,P0029
Employer_27,2811,1675.47,2025-02-23,P0034
Employer_23,1840,112.53,2023-01-17,P0051
Employer_27,1589,523.92,2023-09-04,P0022
Employer_34,2153,1249.96,2023-07-31,P0025
Employer_46,3936,283.75,2023-03-10,P0014
Employer_38,3090,985.99,2023-04-14,P0010
Employer_14,1519,928.79,2024-08-31,P0010
Employer_36,2036,1719.79,2023-02-04,P0008
Employer_8,1724,1288.25,2024-04-02,P0014
Employer_35,3670,1315.43,2024-09-04,P0045
Employer_19,1987,1908.43,2024-11-19,P0038
Employer_30,1802,1966.48,2024-12-21,P0032
Employer_14,3582,1341.45,2023-02-19,P0053
Employer_20,3349,1091.8,2023-09-08,P0045
Employer_49,1526,1255.05,2025-01-28,P0032
Employer_25,2665,826.64,2023-02-15,P0003
Employer_40,2138,1976.17,2024-02-16,P0060
Employer_24,1459,1439.54,2024-03-25,P0020
Employer_14,3879,652.91,2023-08-28,P0013
Employer_26,3552,209.76,2024-07-06,P0055
Employer_38,1931,184.97,2023-08-11,P0023
Employer_23,2986,489.33,2025-02-11,P0019
Employer_22,1324,542.53,2025-03-05,P0016
Employer_48,1578,888.59,2023-02-27,P0036
Employer_19,3808,508.21,2023-05-24,P0035
Employer_46,3898,1298.73,2024-05-30,P0047
Employer_3,2537,501.38,2023-10-24,P0047
Employer_42,3549,456.97,2023-08-28,P0050
Employer_19,3000,995.35,2025-04-15,P0054
Employer_9,3381,1788.47,2025-01-19,P0007
Employer_28,3331,989.78,2024-08-12,P0052
Employer_20,1474,886.31,2023-11-23,P0037
Employer_45,2077,1198.38,2024-08-14,P0008
Employer_7,2481,588.71,2024-09-04,P0025
Employer_14,2602,771.53,2025-03-02,P0023
Employer_9,2443,506.29,2024-11-19,P0010
Employer_19,1631,1186.44,2025-04-18,P0030
Employer_47,1702,1425.04,2023-11-25,P0033
Employer_14,3456,1380.03,2023-08-31,P0011
Employer_38,1981,584.15,2023-11-06,P0035
Employer_36,2327,1581.33,2023-05-27,P0027
Employer_40,2958,586.31,2024-11-07,P0053
Employer_17,1558,385.59,2024-06-17,P0003
Employer_30,1221,764.64,2023-08-15,P0047
Employer_9,2556,1235.71,2024-02-28,P0049
Employer_33,3205,369.8,2023-11-04,P0050
Employer_25,1347,1331.37,2023-10-09,P0008
Employer_14,2182,1739.83,2023-03-04,P0055
Employer_11,1888,656.97,2024-07-24,P0013
Employer_35,1921,955.39,2024-08-28,P0042
Employer_41,2258,533.79,2025-01-22,P0003
Employer_14,3709,786.4,2023-06-29,P0020
Employer_30,1404,141.74,2024-10-03,P0046
Employer_41,2280,1912.16,2024-11-26,P0045
Employer_4,1676,890.19,2024-03-13,P0035
Employer_4,1588,1598.85,2024-07-23,P0013
Employer_28,2620,371.02,2024-05-22,P0020
Employer_8,3605,1643.47,2023-02-18,P0024
Employer_2,3952,1734.28,2023-12-19,P0057
Employer_41,3526,1459.41,2024-10-20,P0055
Employer_46,3534,1816.1,2024-11-18,P0009
Employer_22,2594,417.67,2024-01-26,P0030
Employer_41,1565,1005.32,2025-03-15,P0025
Employer_16,3571,1278.21,2024-06-21,P0016
Employer_29,1703,1232.77,2023-11-23,P0055
Employer_49,3868,1735.98,2024-12-14,P0055
Employer_48,1857,509.81,2024-03-02,P0008
Employer_30,2284,433.72,2024-02-23,P0044
Employer_12,1584,581.42,2023-06-02,P0058
Employer_35,3733,1793.95,2023-11-04,P0028
Employer_11,1231,1887.95,2024-01-21,P0012
Employer_46,3317,1182.3,2023-07-08,P0051
Employer_50,3987,1052.61,2025-02-11,P0024
Employer_21,3921,1250.23,2024-07-04,P0049
Employer_21,2245,1270.98,2024-04-29,P0029
Employer_5,1051,423.58,2023-09-04,P0015
Employer_48,3163,1404.18,2023-08-19,P0054
Employer_20,1537,959.47,2023-11-04,P0018
Employer_37,1540,1083.03,2024-12-25,P0007
Employer_3,2042,157.6,2023-05-28,P0013
Employer_44,1814,1552.66,2025-04-05,P0019
Employer_33,2415,1687.31,2024-04-19,P0048
Employer_9,3838,1276.9,2023-03-01,P0043
Employer_9,2652,1522.57,2024-07-29,P0058
Employer_4,3665,1093.14,2024-02-27,P0005
Employer_35,1418,1274.87,2024-03-02,P0026
Employer_17,3356,849.69,2024-07-24,P0002
Employer_34,1863,1604.56,2024-06-26,P0033
Employer_24,1185,989.71,2023-05-18,P0048
Employer_32,1260,1392.4,2024-02-02,P0037
Employer_1,2551,1280.72,2023-09-06,P0025
Employer_8,2296,1434.4,2023-09-19,P0025
Employer_45,3207,1591.91,2023-07-28,P0039
Employer_23,3917,1074.16,2023-12-05,P0030
Employer_47,1761,1644.83,2024-10-24,P0041
Employer_40,1223,1044.79,2023-03-22,P0004
Employer_12,2279,1917.61,2024-04-05,P0019
Employer_12,1179,1530.08,2024-01-15,P0027
Employer_46,3067,425.17,2023-04-05,P0052
Employer_47,2647,1676.21,2024-07-02,P0047
Employer_15,1631,1148.02,2025-01-11,P0039
Employer_41,2536,1970.48,2025-04-29,P0024
Employer_19,3105,1465.76,2023-07-15,P0050
Employer_26,3770,260.34,2023-02-22,P0037
Employer_29,2963,850.42,2023-10-02,P0053
Employer_22,1614,1082.82,2024-01-22,P0025
Employer_40,1561,1694.13,2024-11-20,P0029
Employer_21,3421,1485.76,2024-09-11,P0031
Employer_38,1621,801.78,2024-09-09,P0045
Employer_20,3135,1341.52,2023-02-10,P0035
Employer_29,2013,1196.13,2023-03-16,P0028
Employer_4,3061,339.5,2023-07-12,P0038
Employer_7,3180,546.23,2025-04-03,P0058
Employer_28,2960,748.13,2025-02-18,P0044
Employer_28,2057,471.42,2024-08-24,P0053
Employer_4,3939,385.25,2025-01-11,P0050
Employer_22,1591,210.58,2024-11-18,P0050
Employer_12,1582,1758.89,2024-07-26,P0004
Employer_45,2613,648.99,2023-08-11,P0028
Employer_3,2101,651.61,2024-05-05,P0052
Employer_22,1288,491.83,2023-08-02,P0031
Employer_44,2568,1003.26,2023-12-07,P0023
Employer_2,3926,1077.06,2023-11-07,P0014
Employer_24,2443,495.73,2023-01-16,P0028
Employer_34,1006,1256.28,2023-08-05,P0014
Employer_27,2183,1473.7,2023-07-14,P0001
Employer_41,1239,810.3,2025-01-29,P0043
Employer_1,2986,1212.36,2023-05-01,P0032
Employer_8,2446,1054.37,2025-02-03,P0054
Employer_23,3583,471.54,2025-02-11,P0059
Employer_38,2749,1487.02,2024-05-05,P0041
Employer_6,3117,1622.76,2023-09-06,P0018
Employer_22,2903,1332.71,2024-12-13,P0060
Employer_25,3263,715.4,2024-09-10,P0005
Employer_18,2077,1860.91,2024-12-21,P0042
Employer_17,3853,965.18,2023-07-29,P0015
Employer_12,3377,605.17,2024-02-11,P0059
Employer_6,1847,875.65,2023-09-03,P0042
Employer_26,2311,1414.94,2024-07-19,P0016
Employer_27,3092,1707.27,2023-11-26,P0036
Employer_8,3876,777.49,2025-03-05,P0036
Employer_19,3245,541.99,2023-10-17,P0040
Employer_42,2239,1290.34,2024-01-25,P0030
Employer_1,2504,1850.31,2024-04-22,P0038
Employer_29,2332,448.26,2024-06-30,P0023
Employer_45,3943,1625.74,2024-10-26,P0011
Employer_49,3379,1005.55,2024-01-03,P0060
Employer_35,1695,1619.07,2023-11-12,P0025
Employer_40,1026,1060.53,2023-09-25,P0045
Employer_14,3365,816.92,2024-01-04,P0051
Employer_35,3412,1423.81,2024-06-09,P0043
Employer_48,1959,1811.19,2024-05-24,P0002
Employer_45,2526,708.48,2024-04-22,P0035
Employer_20,2868,975.42,2023-04-11,P0047
Employer_49,1372,535.86,2025-04-02,P0024
Employer_13,2949,448.48,2025-01-09,P0013
Employer_38,1244,1577.99,2024-04-25,P0057
Employer_49,2840,481.26,2025-02-18,P0042
Employer_46,2676,1607.3,2023-11-24,P0037
Employer_49,3525,915.51,2023-07-28,P0056
Employer_8,1124,1990.59,2024-01-15,P0030
Employer_43,1536,474.95,2023-11-17,P0011
Employer_20,3753,276.66,2024-02-28,P0023
Employer_33,2919,243.32,2023-02-16,P0060
Employer_26,2635,1687.29,2024-07-30,P0046
Employer_39,2425,931.77,2023-08-15,P0028
Employer_21,2540,105.94,2025-01-29,P0029
Employer_49,1530,1762.07,2023-05-30,P0057
Employer_42,3833,1766.15,2023-01-17,P0052
Employer_43,1253,1632.19,2023-09-25,P0015
Employer_41,3168,571.81,2024-07-20,P0045
Employer_9,1660,808.23,2024-08-21,P0058
Employer_24,2801,1515.36,2024-08-16,P0003
Employer_37,2060,1029.77,2025-01-07,P0009
Employer_49,2365,392.27,2024-03-03,P0008
Employer_41,2036,561.32,2023-10-30,P0047
Employer_17,2206,1947.92,2023-06-06,P0055
Employer_24,3135,386.92,2023-07-20,P0033
Employer_21,3093,1479.55,2023-12-04,P0034
Employer_39,2142,1008.23,2023-08-24,P0009
Employer_41,3980,1522.34,2024-01-24,P0053
Employer_39,2554,1356.12,2024-08-06,P0017
Employer_13,2755,934.42,2023-09-09,P0041
Employer_11,2965,772.43,2024-05-26,P0001
Employer_46,1744,1533.28,2024-07-17,P0040
Employer_19,2629,713.97,2024-11-01,P0005
Employer_11,1966,1596.77,2024-12-02,P0030
Employer_13,1762,1391.7,2023-12-12,P0011
Employer_46,3809,1197.57,2023-09-21,P0028
Employer_45,1793,800.72,2025-02-20,P0038
Employer_1,1743,489.65,2025-04-21,P0017
Employer_40,2069,1449.8,2024-05-15,P0050
Employer_44,2531,273.56,2025-01-10,P0023
Employer_19,1557,1944.03,2024-10-19,P0018
Employer_12,2994,1959.62,2025-01-27,P0037
Employer_8,1525,347.42,2024-05-17,P0027
Employer_8,3644,297.48,2024-04-16,P0025
Employer_45,1839,884.16,2023-06-22,P0005
Employer_12,1002,1931.0,2025-01-20,P0060
